UsbPort,BluRadioId,RadioId,Time,TagRSSI,TagId,Sync,Product,Revision,NodeId,Payload
,,1,2025-05-27 20:26:16,-63,870614B1,19588,,,9CC5DC79,
,,1,2025-05-27 20:26:16,-72,13323C65,6497,,,9CC5DC79,
,,1,2025-05-27 20:26:17,-79,A648A0E7,43952,,,9CC5DC79,
,,1,2025-05-27 20:26:19,-77,D7510A57,54163,,,9CC5DC79,
,,3,2025-05-27 20:26:05,-70,59FE8D30,39861,,,520A3C5C,
,,3,2025-05-27 20:26:05,-68,D7510A57,34452,,,520A3C5C,
,,5,2025-05-27 20:26:07,-57,870614B1,60306,,,520A3C5C,
,,2,2025-05-27 20:26:07,-57,870614B1,60306,,,520A3C5C,
,,5,2025-05-27 20:26:08,-72,2172633A,19185,,,520A3C5C,
,,3,2025-05-27 20:26:08,-72,2172633A,19185,,,520A3C5C,
,,2,2025-05-27 20:26:09,-84,19836CFF,55643,,,520A3C5C,
,,5,2025-05-27 20:26:09,-84,19836CFF,55643,,,520A3C5C,
,,3,2025-05-27 20:26:09,-84,19836CFF,55643,,,520A3C5C,
,,2,2025-05-27 20:26:10,-71,367E0F4A,27924,,,520A3C5C,
,,3,2025-05-27 20:26:10,-75,A648A0E7,20074,,,520A3C5C,
,,5,2025-05-27 20:26:10,-75,A648A0E7,20074,,,520A3C5C,
,,3,2025-05-27 20:26:11,-74,A648A0E7,35848,,,520A3C5C,
,,4,2025-05-27 20:26:11,-79,D7510A57,44810,,,520A3C5C,
,,3,2025-05-27 20:26:11,-79,D7510A57,44810,,,520A3C5C,
,,5,2025-05-27 20:26:11,-79,D7510A57,44810,,,520A3C5C,
,,1,2025-05-27 20:26:11,-79,D7510A57,44810,,,520A3C5C,
,,2,2025-05-27 20:26:12,-72,367E0F4A,3789,,,520A3C5C,
,,5,2025-05-27 20:26:12,-72,367E0F4A,3789,,,520A3C5C,
,,3,2025-05-27 20:26:12,-72,367E0F4A,3789,,,520A3C5C,
,,3,2025-05-27 20:26:12,-71,D7510A57,42146,,,520A3C5C,
,,5,2025-05-27 20:26:12,-71,D7510A57,42146,,,520A3C5C,
,,5,2025-05-27 20:26:14,-67,13323C65,45962,,,520A3C5C,
,,2,2025-05-27 20:26:14,-67,13323C65,45962,,,520A3C5C,
,,3,2025-05-27 20:26:14,-67,13323C65,45962,,,520A3C5C,
,,3,2025-05-27 20:26:16,-71,367E0F4A,58520,,,520A3C5C,
,,5,2025-05-27 20:26:17,-67,A648A0E7,43952,,,520A3C5C,
,,3,2025-05-27 20:26:17,-67,A648A0E7,43952,,,520A3C5C,
,,2,2025-05-27 20:26:19,-58,870614B1,64671,,,520A3C5C,
,,5,2025-05-27 20:26:19,-74,13323C65,56375,,,520A3C5C,
,,2,2025-05-27 20:26:19,-84,19836CFF,19394,,,520A3C5C,
,,3,2025-05-27 20:26:19,-84,19836CFF,19394,,,520A3C5C,
,,3,2025-05-27 20:26:21,-66,D7510A57,12949,,,520A3C5C,
,,2,2025-05-27 20:26:21,-66,D7510A57,12949,,,520A3C5C,
,,1,2025-05-27 20:26:21,-66,D7510A57,12949,,,520A3C5C,
,,4,2025-05-27 20:26:21,-66,D7510A57,12949,,,520A3C5C,
,,5,2025-05-27 20:26:21,-66,D7510A57,12949,,,520A3C5C,
,,1,2025-05-27 20:26:22,-75,A648A0E7,33498,,,520A3C5C,
,,4,2025-05-27 20:26:22,-75,A648A0E7,33498,,,520A3C5C,
,,5,2025-05-27 20:26:22,-75,A648A0E7,33498,,,520A3C5C,
,,2,2025-05-27 20:26:22,-75,A648A0E7,33498,,,520A3C5C,
,,3,2025-05-27 20:26:22,-75,A648A0E7,33498,,,520A3C5C,
,,2,2025-05-27 20:26:22,-71,D7510A57,8361,,,520A3C5C,
,,5,2025-05-27 20:26:25,-67,A648A0E7,37459,,,520A3C5C,
,,1,2025-05-27 20:26:19,-65,367E0F4A,13285,,,7D769A01,
,,1,2025-05-27 20:26:19,-61,870614B1,64671,,,7D769A01,
