Time,RadioId,TagId,TagRSSI,NodeId,Validated
2024-08-12 19:37:54,3,2A330752,-100,,1
2024-08-12 19:37:54,4,2A330752,-97,,1
2024-08-12 19:37:54,1,2A330752,-104,,1
2024-08-12 19:37:54,5,191E1955,-109,,1
2024-08-12 19:37:54,5,2D7FFFFF,-111,,0
2024-08-12 19:37:54,4,192A6152,-100,,1
2024-08-12 19:37:54,1,192A6152,-102,,1
2024-08-12 19:37:54,2,192A6152,-104,,1
2024-08-12 19:37:54,3,192A6152,-103,,1
2024-08-12 19:37:54,5,192A6152,-102,,1
2024-08-12 19:37:54,1,2A1E3466,-107,,1
2024-08-12 19:37:54,3,2A1E3466,-108,,1
2024-08-12 19:37:54,5,2A1E3466,-102,,1
2024-08-12 19:37:54,4,2A1E3466,-105,,1
2024-08-12 19:37:54,5,66552A34,-95,,1
2024-08-12 19:37:54,2,66552A34,-107,,1
2024-08-12 19:37:54,3,66552A34,-100,,1
2024-08-12 19:37:54,1,66552A34,-101,,1
2024-08-12 19:37:54,4,66552A34,-96,,1
2024-08-12 19:37:54,5,5266784B,-103,,1
2024-08-12 19:37:54,4,5266784B,-104,,1
2024-08-12 19:37:54,4,2A193452,-105,,1
2024-08-12 19:37:54,5,2A193452,-105,,1
2024-08-12 19:37:54,2,2A193452,-107,,1
2024-08-12 19:37:54,1,2A193452,-107,,1
2024-08-12 19:37:54,1,4C55072A,-103,,0
2024-08-12 19:37:54,2,4C55072A,-108,,0
2024-08-12 19:37:54,4,4C55072A,-101,,0
2024-08-12 19:37:54,5,4C55072A,-101,,0
